system:index,month,name,precipitation,year,.geo
32_7_00000000000000000001,8.0,Saudi Arabia,0.17307322358725202,2016.0,
32_7_00000000000000000002,8.0,Syria,0.1369679128473184,2016.0,
32_7_00000000000000000003,8.0,Turkey,4.041651806895982,2016.0,
32_7_00000000000000000004,8.0,Iran,0.3193416691571108,2016.0,
32_8_00000000000000000000,9.0,Iraq,0.4584427745288881,2016.0,
32_8_00000000000000000001,9.0,Saudi Arabia,0.4270567627439153,2016.0,
32_8_00000000000000000002,9.0,Syria,1.0137636355189186,2016.0,
32_8_00000000000000000003,9.0,Turkey,10.298168195511673,2016.0,
32_8_00000000000000000004,9.0,Iran,0.42516642635832147,2016.0,
32_9_00000000000000000000,10.0,Iraq,4.926888462835386,2016.0,
32_9_00000000000000000001,10.0,Saudi Arabia,4.433865482421273,2016.0,
32_9_00000000000000000002,10.0,Syria,8.114132369097224,2016.0,
32_9_00000000000000000003,10.0,Turkey,24.887406689737812,2016.0,
32_9_00000000000000000004,10.0,Iran,3.209887175327154,2016.0,
32_10_00000000000000000000,11.0,Iraq,14.602232681036394,2016.0,
32_10_00000000000000000001,11.0,Saudi Arabia,17.07109503444139,2016.0,
32_10_00000000000000000002,11.0,Syria,18.077650977648418,2016.0,
32_10_00000000000000000003,11.0,Turkey,52.891374222635505,2016.0,
32_10_00000000000000000004,11.0,Iran,11.606080253818849,2016.0,
32_11_00000000000000000000,12.0,Iraq,53.509283518632515,2016.0,
32_11_00000000000000000001,12.0,Saudi Arabia,16.59007661402151,2016.0,
32_11_00000000000000000002,12.0,Syria,37.58476843640316,2016.0,
32_11_00000000000000000003,12.0,Turkey,97.11784778919103,2016.0,
32_11_00000000000000000004,12.0,Iran,111.19906791798283,2016.0,
33_0_00000000000000000000,1.0,Iraq,18.370694206536953,2017.0,
33_0_00000000000000000001,1.0,Saudi Arabia,9.089753689588923,2017.0,
33_0_00000000000000000002,1.0,Syria,16.063880703217016,2017.0,
33_0_00000000000000000003,1.0,Turkey,36.451450686178426,2017.0,
33_0_00000000000000000004,1.0,Iran,36.675247740289606,2017.0,
33_1_00000000000000000000,2.0,Iraq,20.869180452158393,2017.0,
33_1_00000000000000000001,2.0,Saudi Arabia,10.591198942574634,2017.0,
33_1_00000000000000000002,2.0,Syria,11.11963581539689,2017.0,
33_1_00000000000000000003,2.0,Turkey,19.00997535834659,2017.0,
33_1_00000000000000000004,2.0,Iran,47.35023195076847,2017.0,
33_2_00000000000000000000,3.0,Iraq,53.92627368460861,2017.0,
33_2_00000000000000000001,3.0,Saudi Arabia,30.034560194838463,2017.0,
33_2_00000000000000000002,3.0,Syria,48.0294265945711,2017.0,
33_2_00000000000000000003,3.0,Turkey,73.04595600996316,2017.0,
33_2_00000000000000000004,3.0,Iran,96.73992765063119,2017.0,
33_3_00000000000000000000,4.0,Iraq,32.13050707367031,2017.0,
33_3_00000000000000000001,4.0,Saudi Arabia,18.353155232847364,2017.0,
33_3_00000000000000000002,4.0,Syria,35.58532675101993,2017.0,
33_3_00000000000000000003,4.0,Turkey,84.11263461696421,2017.0,
33_3_00000000000000000004,4.0,Iran,44.64065525782213,2017.0,
33_4_00000000000000000000,5.0,Iraq,9.600026732279686,2017.0,
33_4_00000000000000000001,5.0,Saudi Arabia,3.8792603701186286,2017.0,
33_4_00000000000000000002,5.0,Syria,16.668045554526834,2017.0,
33_4_00000000000000000003,5.0,Turkey,68.14321366392726,2017.0,
33_4_00000000000000000004,5.0,Iran,17.703705194487345,2017.0,
33_5_00000000000000000000,6.0,Iraq,0.472566936676633,2017.0,
33_5_00000000000000000001,6.0,Saudi Arabia,0.36564513576449026,2017.0,
33_5_00000000000000000002,6.0,Syria,1.0855380098726244,2017.0,
33_5_00000000000000000003,6.0,Turkey,11.852053054705824,2017.0,
33_5_00000000000000000004,6.0,Iran,0.9087618822276746,2017.0,
33_6_00000000000000000000,7.0,Iraq,0.10493617970434048,2017.0,
33_6_00000000000000000001,7.0,Saudi Arabia,0.02147807704001702,2017.0,
33_6_00000000000000000002,7.0,Syria,0.1317742988707103,2017.0,
33_6_00000000000000000003,7.0,Turkey,4.236189028362129,2017.0,
33_6_00000000000000000004,7.0,Iran,0.32836614857334717,2017.0,
33_7_00000000000000000000,8.0,Iraq,0.1454363706399824,2017.0,
33_7_00000000000000000001,8.0,Saudi Arabia,0.17763518215811078,2017.0,
33_7_00000000000000000002,8.0,Syria,0.13587870238517502,2017.0,
33_7_00000000000000000003,8.0,Turkey,4.069306471655041,2017.0,
33_7_00000000000000000004,8.0,Iran,0.3280552016725148,2017.0,
33_8_00000000000000000000,9.0,Iraq,0.44559634479782334,2017.0,
33_8_00000000000000000001,9.0,Saudi Arabia,0.46071102173285905,2017.0,
33_8_00000000000000000002,9.0,Syria,0.9392654902753234,2017.0,
33_8_00000000000000000003,9.0,Turkey,4.324494020684547,2017.0,
33_8_00000000000000000004,9.0,Iran,0.42517960171666386,2017.0,
33_9_00000000000000000000,10.0,Iraq,3.5800803179325666,2017.0,
33_9_00000000000000000001,10.0,Saudi Arabia,3.9427383029808096,2017.0,
33_9_00000000000000000002,10.0,Syria,5.642810296852524,2017.0,
33_9_00000000000000000003,10.0,Turkey,32.0798149203728,2017.0,
33_9_00000000000000000004,10.0,Iran,2.554216839973356,2017.0,
33_10_00000000000000000000,11.0,Iraq,27.35657054073316,2017.0,
33_10_00000000000000000001,11.0,Saudi Arabia,19.300924172578746,2017.0,
33_10_00000000000000000002,11.0,Syria,20.05788263666282,2017.0,
33_10_00000000000000000003,11.0,Turkey,55.02194902556251,2017.0,
33_10_00000000000000000004,11.0,Iran,37.44953287667651,2017.0,
33_11_00000000000000000000,12.0,Iraq,44.95048630407721,2017.0,
33_11_00000000000000000001,12.0,Saudi Arabia,18.229760502628892,2017.0,
33_11_00000000000000000002,12.0,Syria,31.079714609506457,2017.0,
33_11_00000000000000000003,12.0,Turkey,55.155246183850096,2017.0,
33_11_00000000000000000004,12.0,Iran,34.151123498604925,2017.0,
34_0_00000000000000000000,1.0,Iraq,25.91255206894672,2018.0,
34_0_00000000000000000001,1.0,Saudi Arabia,8.946593567755698,2018.0,
34_0_00000000000000000002,1.0,Syria,33.709680472268964,2018.0,
34_0_00000000000000000003,1.0,Turkey,82.57047002287385,2018.0,
34_0_00000000000000000004,1.0,Iran,30.43998896350497,2018.0,
34_1_00000000000000000000,2.0,Iraq,83.15777303734909,2018.0,
34_1_00000000000000000001,2.0,Saudi Arabia,28.915293692700423,2018.0,
34_1_00000000000000000002,2.0,Syria,46.1523694554682,2018.0,
34_1_00000000000000000003,2.0,Turkey,78.87098958735245,2018.0,
34_1_00000000000000000004,2.0,Iran,115.85667510688506,2018.0,
34_2_00000000000000000000,3.0,Iraq,27.964429227613063,2018.0,
34_2_00000000000000000001,3.0,Saudi Arabia,15.644220748917755,2018.0,
34_2_00000000000000000002,3.0,Syria,24.635964833963882,2018.0,
34_2_00000000000000000003,3.0,Turkey,64.54665486537509,2018.0,
34_2_00000000000000000004,3.0,Iran,30.17908501295785,2018.0,
34_3_00000000000000000000,4.0,Iraq,35.2699465066847,2018.0,
34_3_00000000000000000001,4.0,Saudi Arabia,15.272440843812142,2018.0,
34_3_00000000000000000002,4.0,Syria,21.592603066363626,2018.0,
34_3_00000000000000000003,4.0,Turkey,44.05708478097812,2018.0,
34_3_00000000000000000004,4.0,Iran,88.05832616018367,2018.0,
34_4_00000000000000000000,5.0,Iraq,23.300723340391908,2018.0,
34_4_00000000000000000001,5.0,Saudi Arabia,11.897213026006117,2018.0,
34_4_00000000000000000002,5.0,Syria,39.43791895178406,2018.0,
34_4_00000000000000000003,5.0,Turkey,110.85161185477276,2018.0,
34_4_00000000000000000004,5.0,Iran,41.114674005091864,2018.0,
34_5_00000000000000000000,6.0,Iraq,0.5841626306367006,2018.0,
34_5_00000000000000000001,6.0,Saudi Arabia,0.3629319961281867,2018.0,
34_5_00000000000000000002,6.0,Syria,2.6038025414802326,2018.0,
34_5_00000000000000000003,6.0,Turkey,36.16448579107741,2018.0,
34_5_00000000000000000004,6.0,Iran,1.5614427298812896,2018.0,
34_6_00000000000000000000,7.0,Iraq,0.09751847926233537,2018.0,
34_6_00000000000000000001,7.0,Saudi Arabia,0.02600137544451091,2018.0,
34_6_00000000000000000002,7.0,Syria,0.13278724057241373,2018.0,
34_6_00000000000000000003,7.0,Turkey,5.437694192753,2018.0,
34_6_00000000000000000004,7.0,Iran,0.32331602603774084,2018.0,
34_7_00000000000000000000,8.0,Iraq,0.14150215531925286,2018.0,
34_7_00000000000000000001,8.0,Saudi Arabia,0.17686535490658944,2018.0,
34_7_00000000000000000002,8.0,Syria,0.13852251194496015,2018.0,
34_7_00000000000000000003,8.0,Turkey,4.1022942136703175,2018.0,
34_7_00000000000000000004,8.0,Iran,0.3192562823238111,2018.0,
34_8_00000000000000000000,9.0,Iraq,0.45149612085620733,2018.0,
34_8_00000000000000000001,9.0,Saudi Arabia,0.41656563485801434,2018.0,
34_8_00000000000000000002,9.0,Syria,1.0449526845855237,2018.0,
34_8_00000000000000000003,9.0,Turkey,7.0764521710263555,2018.0,
34_8_00000000000000000004,9.0,Iran,0.49069440107673273,2018.0,
34_9_00000000000000000000,10.0,Iraq,18.467474300994095,2018.0,
34_9_00000000000000000001,10.0,Saudi Arabia,8.499824479425525,2018.0,
34_9_00000000000000000002,10.0,Syria,29.251334547299553,2018.0,
34_9_00000000000000000003,10.0,Turkey,81.85183770312398,2018.0,
34_9_00000000000000000004,10.0,Iran,29.56834404534797,2018.0,
34_10_00000000000000000000,11.0,Iraq,75.37138311042784,2018.0,
34_10_00000000000000000001,11.0,Saudi Arabia,92.78781379203656,2018.0,
34_10_00000000000000000002,11.0,Syria,47.70311041360719,2018.0,
34_10_00000000000000000003,11.0,Turkey,80.51223607223022,2018.0,
34_10_00000000000000000004,11.0,Iran,141.4863290466072,2018.0,
34_11_00000000000000000000,12.0,Iraq,76.08958796064366,2018.0,
34_11_00000000000000000001,12.0,Saudi Arabia,23.80135590267602,2018.0,
34_11_00000000000000000002,12.0,Syria,56.20469696157831,2018.0,
34_11_00000000000000000003,12.0,Turkey,183.32565080560985,2018.0,
34_11_00000000000000000004,12.0,Iran,73.52683466735078,2018.0,
